baseline_level,merchant,provider,payment_method,country,weekday,hour,attempts,approvals,declines,approval_rate,average_amount,is_reliable
L1_FULL,Merchant_B,dLocal,PSE,CO,1,3,3,3,0,1.0,160368.92,False
L1_FULL,Merchant_B,dLocal,PSE,CO,1,4,4,3,1,0.75,75799.78,False
L1_FULL,Merchant_B,dLocal,PSE,CO,1,5,6,5,1,0.8333,150706.96,False
L1_FULL,Merchant_B,dLocal,PSE,CO,1,6,11,9,2,0.8182,111404.29,False
L1_FULL,Merchant_B,dLocal,PSE,CO,1,7,20,19,1,0.95,146953.57,False
L1_FULL,Merchant_B,dLocal,PSE,CO,1,8,37,35,2,0.9459,122855.7,True
L1_FULL,Merchant_B,dLocal,PSE,CO,1,9,44,41,3,0.9318,116704.54,True
L1_FULL,Merchant_B,dLocal,PSE,CO,1,10,105,93,12,0.8857,111819.48,True
L1_FULL,Merchant_B,dLocal,PSE,CO,1,11,60,53,7,0.8833,118798.07,True
L1_FULL,Merchant_B,dLocal,PSE,CO,1,12,78,67,11,0.859,118748.92,True
L1_FULL,Merchant_B,dLocal,PSE,CO,1,13,59,49,10,0.8305,126807.23,True
L1_FULL,Merchant_B,dLocal,PSE,CO,1,14,56,43,13,0.7679,112520.31,True
L1_FULL,Merchant_B,dLocal,PSE,CO,1,15,55,51,4,0.9273,127687.63,True
L1_FULL,Merchant_B,dLocal,PSE,CO,1,16,52,43,9,0.8269,114975.02,True
L1_FULL,Merchant_B,dLocal,PSE,CO,1,17,57,48,9,0.8421,118424.52,True
L1_FULL,Merchant_B,dLocal,PSE,CO,1,18,55,46,9,0.8364,130486.58,True
L1_FULL,Merchant_B,dLocal,PSE,CO,1,19,37,34,3,0.9189,127673.11,True
L1_FULL,Merchant_B,dLocal,PSE,CO,1,20,32,28,4,0.875,126887.32,True
L1_FULL,Merchant_B,dLocal,PSE,CO,1,21,22,21,1,0.9545,120501.74,False
L1_FULL,Merchant_B,dLocal,PSE,CO,1,22,7,7,0,1.0,159799.26,False
L1_FULL,Merchant_B,dLocal,PSE,CO,1,23,3,3,0,1.0,134249.71,False
L1_FULL,Merchant_B,dLocal,PSE,CO,2,0,6,5,1,0.8333,193225.97,False
L1_FULL,Merchant_B,dLocal,PSE,CO,2,1,5,5,0,1.0,114429.29,False
L1_FULL,Merchant_B,dLocal,PSE,CO,2,2,1,1,0,1.0,127755.95,False
L1_FULL,Merchant_B,dLocal,PSE,CO,2,3,1,1,0,1.0,176142.71,False
L1_FULL,Merchant_B,dLocal,PSE,CO,2,4,3,3,0,1.0,66798.86,False
L1_FULL,Merchant_B,dLocal,PSE,CO,2,5,3,3,0,1.0,161096.32,False
L1_FULL,Merchant_B,dLocal,PSE,CO,2,6,8,7,1,0.875,114208.86,False
L1_FULL,Merchant_B,dLocal,PSE,CO,2,7,28,24,4,0.8571,114370.92,False
L1_FULL,Merchant_B,dLocal,PSE,CO,2,8,36,33,3,0.9167,127586.34,True
L1_FULL,Merchant_B,dLocal,PSE,CO,2,9,53,44,9,0.8302,105285.82,True
L1_FULL,Merchant_B,dLocal,PSE,CO,2,10,56,47,9,0.8393,129371.43,True
L1_FULL,Merchant_B,dLocal,PSE,CO,2,11,62,57,5,0.9194,117160.12,True
L1_FULL,Merchant_B,dLocal,PSE,CO,2,12,71,60,11,0.8451,131816.15,True
L1_FULL,Merchant_B,dLocal,PSE,CO,2,13,59,51,8,0.8644,115600.13,True
L1_FULL,Merchant_B,dLocal,PSE,CO,2,14,75,65,10,0.8667,123576.29,True
L1_FULL,Merchant_B,dLocal,PSE,CO,2,15,66,61,5,0.9242,118353.17,True
L1_FULL,Merchant_B,dLocal,PSE,CO,2,16,52,46,6,0.8846,122201.25,True
L1_FULL,Merchant_B,dLocal,PSE,CO,2,17,66,60,6,0.9091,119760.01,True
L1_FULL,Merchant_B,dLocal,PSE,CO,2,18,34,29,5,0.8529,95417.12,True
L1_FULL,Merchant_B,dLocal,PSE,CO,2,19,38,33,5,0.8684,127404.03,True
L1_FULL,Merchant_B,dLocal,PSE,CO,2,20,22,19,3,0.8636,118607.81,False
L1_FULL,Merchant_B,dLocal,PSE,CO,2,21,14,13,1,0.9286,125662.8,False
L1_FULL,Merchant_B,dLocal,PSE,CO,2,22,6,6,0,1.0,152116.05,False
L1_FULL,Merchant_B,dLocal,PSE,CO,2,23,8,7,1,0.875,82473.23,False
L1_FULL,Merchant_B,dLocal,PSE,CO,3,0,5,5,0,1.0,80823.26,False
L1_FULL,Merchant_B,dLocal,PSE,CO,3,1,2,2,0,1.0,83487.4,False
L1_FULL,Merchant_B,dLocal,PSE,CO,3,2,1,0,1,0.0,98854.07,False
L1_FULL,Merchant_B,dLocal,PSE,CO,3,4,3,3,0,1.0,134120.38,False
L1_FULL,Merchant_B,dLocal,PSE,CO,3,5,2,2,0,1.0,105351.23,False
L1_FULL,Merchant_B,dLocal,PSE,CO,3,6,8,8,0,1.0,103309.06,False
L1_FULL,Merchant_B,dLocal,PSE,CO,3,7,23,22,1,0.9565,128746.07,False
L1_FULL,Merchant_B,dLocal,PSE,CO,3,8,45,41,4,0.9111,119578.58,True
L1_FULL,Merchant_B,dLocal,PSE,CO,3,9,54,47,7,0.8704,122620.72,True
L1_FULL,Merchant_B,dLocal,PSE,CO,3,10,56,50,6,0.8929,130000.22,True
L1_FULL,Merchant_B,dLocal,PSE,CO,3,11,85,76,9,0.8941,115047.74,True
L1_FULL,Merchant_B,dLocal,PSE,CO,3,12,64,57,7,0.8906,119093.29,True
L1_FULL,Merchant_B,dLocal,PSE,CO,3,13,58,48,10,0.8276,123025.49,True
L1_FULL,Merchant_B,dLocal,PSE,CO,3,14,57,52,5,0.9123,131830.37,True
L1_FULL,Merchant_B,dLocal,PSE,CO,3,15,58,51,7,0.8793,127328.12,True
L1_FULL,Merchant_B,dLocal,PSE,CO,3,16,52,41,11,0.7885,115151.57,True
L1_FULL,Merchant_B,dLocal,PSE,CO,3,17,55,49,6,0.8909,122320.04,True
L1_FULL,Merchant_B,dLocal,PSE,CO,3,18,47,43,4,0.9149,97629.27,True
L1_FULL,Merchant_B,dLocal,PSE,CO,3,19,43,37,6,0.8605,121474.14,True
L1_FULL,Merchant_B,dLocal,PSE,CO,3,20,34,31,3,0.9118,118945.39,True
L1_FULL,Merchant_B,dLocal,PSE,CO,3,21,16,15,1,0.9375,123873.53,False
L1_FULL,Merchant_B,dLocal,PSE,CO,3,22,9,9,0,1.0,122537.39,False
L1_FULL,Merchant_B,dLocal,PSE,CO,3,23,5,4,1,0.8,116916.74,False
L1_FULL,Merchant_B,dLocal,PSE,CO,4,0,5,5,0,1.0,213199.25,False
L1_FULL,Merchant_B,dLocal,PSE,CO,4,1,3,2,1,0.6667,137630.1,False
L1_FULL,Merchant_B,dLocal,PSE,CO,4,2,2,1,1,0.5,129865.38,False
L1_FULL,Merchant_B,dLocal,PSE,CO,4,3,1,0,1,0.0,88716.42,False
L1_FULL,Merchant_B,dLocal,PSE,CO,4,4,1,1,0,1.0,228002.06,False
L1_FULL,Merchant_B,dLocal,PSE,CO,4,5,4,3,1,0.75,96761.1,False
L1_FULL,Merchant_B,dLocal,PSE,CO,4,6,13,12,1,0.9231,121734.66,False
L1_FULL,Merchant_B,dLocal,PSE,CO,4,7,31,28,3,0.9032,120892.76,True
L1_FULL,Merchant_B,dLocal,PSE,CO,4,8,48,42,6,0.875,126265.5,True
L1_FULL,Merchant_B,dLocal,PSE,CO,4,9,51,42,9,0.8235,127516.41,True
L1_FULL,Merchant_B,dLocal,PSE,CO,4,10,66,57,9,0.8636,115404.1,True
L1_FULL,Merchant_B,dLocal,PSE,CO,4,11,85,70,15,0.8235,119907.4,True
L1_FULL,Merchant_B,dLocal,PSE,CO,4,12,64,57,7,0.8906,132871.23,True
L1_FULL,Merchant_B,dLocal,PSE,CO,4,13,66,56,10,0.8485,129479.6,True
L1_FULL,Merchant_B,dLocal,PSE,CO,4,14,54,45,9,0.8333,116785.82,True
L1_FULL,Merchant_B,dLocal,PSE,CO,4,15,73,63,10,0.863,128866.81,True
L1_FULL,Merchant_B,dLocal,PSE,CO,4,16,45,33,12,0.7333,116990.45,True
L1_FULL,Merchant_B,dLocal,PSE,CO,4,17,51,43,8,0.8431,127149.32,True
L1_FULL,Merchant_B,dLocal,PSE,CO,4,18,54,47,7,0.8704,107594.24,True
L1_FULL,Merchant_B,dLocal,PSE,CO,4,19,37,32,5,0.8649,121421.31,True
L1_FULL,Merchant_B,dLocal,PSE,CO,4,20,25,24,1,0.96,106063.5,False
L1_FULL,Merchant_B,dLocal,PSE,CO,4,21,19,18,1,0.9474,95350.04,False
L1_FULL,Merchant_B,dLocal,PSE,CO,4,22,12,9,3,0.75,82540.04,False
L1_FULL,Merchant_B,dLocal,PSE,CO,4,23,9,9,0,1.0,130596.34,False
L1_FULL,Merchant_B,dLocal,PSE,CO,5,0,11,8,3,0.7273,114301.14,False
L1_FULL,Merchant_B,dLocal,PSE,CO,5,1,5,5,0,1.0,155130.59,False
L1_FULL,Merchant_B,dLocal,PSE,CO,5,3,1,1,0,1.0,52679.39,False
L1_FULL,Merchant_B,dLocal,PSE,CO,5,4,3,2,1,0.6667,125572.78,False
L1_FULL,Merchant_B,dLocal,PSE,CO,5,5,7,7,0,1.0,110444.19,False
L1_FULL,Merchant_B,dLocal,PSE,CO,5,6,14,12,2,0.8571,112387.18,False
L1_FULL,Merchant_B,dLocal,PSE,CO,5,7,26,18,8,0.6923,139636.51,False
L1_FULL,Merchant_B,dLocal,PSE,CO,5,8,43,38,5,0.8837,115990.41,True
L1_FULL,Merchant_B,dLocal,PSE,CO,5,9,63,57,6,0.9048,135262.51,True
L1_FULL,Merchant_B,dLocal,PSE,CO,5,10,134,115,19,0.8582,116733.07,True
L1_FULL,Merchant_B,dLocal,PSE,CO,5,11,57,47,10,0.8246,119220.3,True
L1_FULL,Merchant_B,dLocal,PSE,CO,5,12,65,59,6,0.9077,103410.48,True
L1_FULL,Merchant_B,dLocal,PSE,CO,5,13,59,55,4,0.9322,124940.94,True
L1_FULL,Merchant_B,dLocal,PSE,CO,5,14,43,34,9,0.7907,149695.82,True
L1_FULL,Merchant_B,dLocal,PSE,CO,5,15,60,54,6,0.9,124564.63,True
L1_FULL,Merchant_B,dLocal,PSE,CO,5,16,53,44,9,0.8302,134055.05,True
L1_FULL,Merchant_B,dLocal,PSE,CO,5,17,50,46,4,0.92,119942.36,True
L1_FULL,Merchant_B,dLocal,PSE,CO,5,18,34,32,2,0.9412,139903.86,True
L1_FULL,Merchant_B,dLocal,PSE,CO,5,19,36,34,2,0.9444,138177.44,True
L1_FULL,Merchant_B,dLocal,PSE,CO,5,20,29,27,2,0.931,127932.85,False
L1_FULL,Merchant_B,dLocal,PSE,CO,5,21,10,9,1,0.9,99070.75,False
L1_FULL,Merchant_B,dLocal,PSE,CO,5,22,7,3,4,0.4286,138209.33,False
L1_FULL,Merchant_B,dLocal,PSE,CO,5,23,5,3,2,0.6,133221.15,False
L1_FULL,Merchant_B,dLocal,PSE,CO,6,0,3,3,0,1.0,122546.84,False
L1_FULL,Merchant_B,dLocal,PSE,CO,6,1,3,3,0,1.0,66044.63,False
L1_FULL,Merchant_B,dLocal,PSE,CO,6,2,2,2,0,1.0,118034.92,False
L1_FULL,Merchant_B,dLocal,PSE,CO,6,4,3,3,0,1.0,108585.06,False
L1_FULL,Merchant_B,dLocal,PSE,CO,6,5,6,5,1,0.8333,112443.75,False
L1_FULL,Merchant_B,dLocal,PSE,CO,6,6,12,10,2,0.8333,129510.33,False
L1_FULL,Merchant_B,dLocal,PSE,CO,6,7,19,16,3,0.8421,127450.7,False
L1_FULL,Merchant_B,dLocal,PSE,CO,6,8,42,37,5,0.881,122814.83,True
L1_FULL,Merchant_B,dLocal,PSE,CO,6,9,48,43,5,0.8958,109589.61,True
L1_FULL,Merchant_B,dLocal,PSE,CO,6,10,65,58,7,0.8923,110522.28,True
L1_FULL,Merchant_B,dLocal,PSE,CO,6,11,79,71,8,0.8987,120059.73,True
L1_FULL,Merchant_B,dLocal,PSE,CO,6,12,71,66,5,0.9296,127759.7,True
L1_FULL,Merchant_B,dLocal,PSE,CO,6,13,72,59,13,0.8194,125126.78,True
L1_FULL,Merchant_B,dLocal,PSE,CO,6,14,44,38,6,0.8636,126631.75,True
L1_FULL,Merchant_B,dLocal,PSE,CO,6,15,60,50,10,0.8333,142227.95,True
L1_FULL,Merchant_B,dLocal,PSE,CO,6,16,45,40,5,0.8889,125009.35,True
L1_FULL,Merchant_B,dLocal,PSE,CO,6,17,51,43,8,0.8431,115558.87,True
L1_FULL,Merchant_B,dLocal,PSE,CO,6,18,44,36,8,0.8182,113669.8,True
L1_FULL,Merchant_B,dLocal,PSE,CO,6,19,35,28,7,0.8,121074.94,True
L1_FULL,Merchant_B,dLocal,PSE,CO,6,20,19,19,0,1.0,89025.66,False
L1_FULL,Merchant_B,dLocal,PSE,CO,6,21,14,13,1,0.9286,101874.95,False
L1_FULL,Merchant_B,dLocal,PSE,CO,6,22,9,6,3,0.6667,86020.65,False
L1_FULL,Merchant_B,dLocal,PSE,CO,6,23,5,5,0,1.0,139712.09,False
L1_FULL,Merchant_B,dLocal,card,BR,0,0,8,7,1,0.875,277.44,False
L1_FULL,Merchant_B,dLocal,card,BR,0,1,3,2,1,0.6667,198.48,False
L1_FULL,Merchant_B,dLocal,card,BR,0,2,4,4,0,1.0,250.08,False
L1_FULL,Merchant_B,dLocal,card,BR,0,3,1,1,0,1.0,495.1,False
L1_FULL,Merchant_B,dLocal,card,BR,0,4,5,5,0,1.0,287.88,False
L1_FULL,Merchant_B,dLocal,card,BR,0,5,11,11,0,1.0,172.87,False
L1_FULL,Merchant_B,dLocal,card,BR,0,6,13,12,1,0.9231,308.82,False
L1_FULL,Merchant_B,dLocal,card,BR,0,7,29,23,6,0.7931,268.29,False
L1_FULL,Merchant_B,dLocal,card,BR,0,8,39,34,5,0.8718,262.54,True
L1_FULL,Merchant_B,dLocal,card,BR,0,9,41,37,4,0.9024,265.3,True
L1_FULL,Merchant_B,dLocal,card,BR,0,10,59,48,11,0.8136,307.36,True
L1_FULL,Merchant_B,dLocal,card,BR,0,11,58,50,8,0.8621,322.59,True
L1_FULL,Merchant_B,dLocal,card,BR,0,12,64,58,6,0.9062,272.52,True
L1_FULL,Merchant_B,dLocal,card,BR,0,13,61,54,7,0.8852,307.88,True
L1_FULL,Merchant_B,dLocal,card,BR,0,14,52,49,3,0.9423,289.96,True
L1_FULL,Merchant_B,dLocal,card,BR,0,15,54,43,11,0.7963,256.03,True
L1_FULL,Merchant_B,dLocal,card,BR,0,16,52,46,6,0.8846,287.44,True
L1_FULL,Merchant_B,dLocal,card,BR,0,17,68,60,8,0.8824,284.33,True
L1_FULL,Merchant_B,dLocal,card,BR,0,18,47,43,4,0.9149,302.24,True
L1_FULL,Merchant_B,dLocal,card,BR,0,19,34,34,0,1.0,274.59,True
L1_FULL,Merchant_B,dLocal,card,BR,0,20,28,26,2,0.9286,281.51,False
L1_FULL,Merchant_B,dLocal,card,BR,0,21,14,10,4,0.7143,294.67,False
L1_FULL,Merchant_B,dLocal,card,BR,0,22,11,8,3,0.7273,301.37,False
L1_FULL,Merchant_B,dLocal,card,BR,0,23,8,8,0,1.0,283.95,False
L1_FULL,Merchant_B,dLocal,card,BR,1,0,7,7,0,1.0,251.41,False
L1_FULL,Merchant_B,dLocal,card,BR,1,1,2,2,0,1.0,234.08,False
L1_FULL,Merchant_B,dLocal,card,BR,1,2,2,2,0,1.0,94.2,False
L1_FULL,Merchant_B,dLocal,card,BR,1,3,1,1,0,1.0,474.07,False
L1_FULL,Merchant_B,dLocal,card,BR,1,4,2,2,0,1.0,271.51,False
L1_FULL,Merchant_B,dLocal,card,BR,1,5,2,2,0,1.0,568.66,False
L1_FULL,Merchant_B,dLocal,card,BR,1,6,8,8,0,1.0,384.48,False
L1_FULL,Merchant_B,dLocal,card,BR,1,7,29,29,0,1.0,313.63,False
L1_FULL,Merchant_B,dLocal,card,BR,1,8,28,25,3,0.8929,299.57,False
L1_FULL,Merchant_B,dLocal,card,BR,1,9,52,45,7,0.8654,300.19,True
L1_FULL,Merchant_B,dLocal,card,BR,1,10,93,85,8,0.914,310.46,True
L1_FULL,Merchant_B,dLocal,card,BR,1,11,61,54,7,0.8852,272.85,True
L1_FULL,Merchant_B,dLocal,card,BR,1,12,84,78,6,0.9286,251.74,True
L1_FULL,Merchant_B,dLocal,card,BR,1,13,65,61,4,0.9385,258.52,True
L1_FULL,Merchant_B,dLocal,card,BR,1,14,69,60,9,0.8696,282.26,True
L1_FULL,Merchant_B,dLocal,card,BR,1,15,68,62,6,0.9118,262.31,True
L1_FULL,Merchant_B,dLocal,card,BR,1,16,55,48,7,0.8727,265.0,True
L1_FULL,Merchant_B,dLocal,card,BR,1,17,66,62,4,0.9394,277.14,True
L1_FULL,Merchant_B,dLocal,card,BR,1,18,45,41,4,0.9111,272.55,True
L1_FULL,Merchant_B,dLocal,card,BR,1,19,55,51,4,0.9273,253.52,True
L1_FULL,Merchant_B,dLocal,card,BR,1,20,21,20,1,0.9524,333.53,False
L1_FULL,Merchant_B,dLocal,card,BR,1,21,21,19,2,0.9048,304.5,False
L1_FULL,Merchant_B,dLocal,card,BR,1,22,8,7,1,0.875,246.58,False
L1_FULL,Merchant_B,dLocal,card,BR,1,23,5,4,1,0.8,208.1,False
L1_FULL,Merchant_B,dLocal,card,BR,2,0,8,7,1,0.875,324.33,False
L1_FULL,Merchant_B,dLocal,card,BR,2,1,3,3,0,1.0,270.4,False
L1_FULL,Merchant_B,dLocal,card,BR,2,2,3,3,0,1.0,248.08,False
L1_FULL,Merchant_B,dLocal,card,BR,2,3,3,3,0,1.0,372.27,False
L1_FULL,Merchant_B,dLocal,card,BR,2,4,2,2,0,1.0,333.9,False
L1_FULL,Merchant_B,dLocal,card,BR,2,5,4,4,0,1.0,328.78,False
L1_FULL,Merchant_B,dLocal,card,BR,2,6,16,15,1,0.9375,306.6,False
L1_FULL,Merchant_B,dLocal,card,BR,2,7,34,29,5,0.8529,279.33,True
L1_FULL,Merchant_B,dLocal,card,BR,2,8,49,48,1,0.9796,270.7,True
L1_FULL,Merchant_B,dLocal,card,BR,2,9,68,65,3,0.9559,309.33,True
L1_FULL,Merchant_B,dLocal,card,BR,2,10,79,73,6,0.9241,297.58,True
L1_FULL,Merchant_B,dLocal,card,BR,2,11,72,64,8,0.8889,302.97,True
L1_FULL,Merchant_B,dLocal,card,BR,2,12,80,73,7,0.9125,312.79,True
L1_FULL,Merchant_B,dLocal,card,BR,2,13,66,61,5,0.9242,305.86,True
L1_FULL,Merchant_B,dLocal,card,BR,2,14,63,54,9,0.8571,286.86,True
L1_FULL,Merchant_B,dLocal,card,BR,2,15,64,61,3,0.9531,276.71,True
L1_FULL,Merchant_B,dLocal,card,BR,2,16,43,38,5,0.8837,248.78,True
L1_FULL,Merchant_B,dLocal,card,BR,2,17,53,49,4,0.9245,302.4,True
L1_FULL,Merchant_B,dLocal,card,BR,2,18,52,48,4,0.9231,265.19,True
L1_FULL,Merchant_B,dLocal,card,BR,2,19,46,39,7,0.8478,308.42,True
L1_FULL,Merchant_B,dLocal,card,BR,2,20,38,34,4,0.8947,298.44,True
L1_FULL,Merchant_B,dLocal,card,BR,2,21,16,14,2,0.875,290.66,False
L1_FULL,Merchant_B,dLocal,card,BR,2,22,11,9,2,0.8182,238.76,False
L1_FULL,Merchant_B,dLocal,card,BR,2,23,11,11,0,1.0,259.36,False
L1_FULL,Merchant_B,dLocal,card,BR,3,0,7,6,1,0.8571,200.27,False
L1_FULL,Merchant_B,dLocal,card,BR,3,1,3,2,1,0.6667,361.05,False
L1_FULL,Merchant_B,dLocal,card,BR,3,2,4,4,0,1.0,222.12,False
L1_FULL,Merchant_B,dLocal,card,BR,3,3,2,1,1,0.5,269.1,False
L1_FULL,Merchant_B,dLocal,card,BR,3,4,1,1,0,1.0,320.36,False
L1_FULL,Merchant_B,dLocal,card,BR,3,5,6,6,0,1.0,240.28,False
L1_FULL,Merchant_B,dLocal,card,BR,3,6,14,11,3,0.7857,332.75,False
L1_FULL,Merchant_B,dLocal,card,BR,3,7,38,35,3,0.9211,305.11,True
L1_FULL,Merchant_B,dLocal,card,BR,3,8,27,26,1,0.963,329.33,False
L1_FULL,Merchant_B,dLocal,card,BR,3,9,57,49,8,0.8596,265.15,True
L1_FULL,Merchant_B,dLocal,card,BR,3,10,65,61,4,0.9385,303.16,True
L1_FULL,Merchant_B,dLocal,card,BR,3,11,80,76,4,0.95,286.29,True
L1_FULL,Merchant_B,dLocal,card,BR,3,12,68,62,6,0.9118,305.95,True
L1_FULL,Merchant_B,dLocal,card,BR,3,13,67,60,7,0.8955,274.0,True
L1_FULL,Merchant_B,dLocal,card,BR,3,14,64,53,11,0.8281,316.8,True
L1_FULL,Merchant_B,dLocal,card,BR,3,15,65,55,10,0.8462,263.99,True
L1_FULL,Merchant_B,dLocal,card,BR,3,16,62,49,13,0.7903,260.26,True
L1_FULL,Merchant_B,dLocal,card,BR,3,17,50,43,7,0.86,291.77,True
L1_FULL,Merchant_B,dLocal,card,BR,3,18,52,47,5,0.9038,312.79,True
L1_FULL,Merchant_B,dLocal,card,BR,3,19,47,44,3,0.9362,268.83,True
L1_FULL,Merchant_B,dLocal,card,BR,3,20,32,29,3,0.9062,265.54,True
L1_FULL,Merchant_B,dLocal,card,BR,3,21,19,16,3,0.8421,220.81,False
L1_FULL,Merchant_B,dLocal,card,BR,3,22,11,8,3,0.7273,405.62,False
L1_FULL,Merchant_B,dLocal,card,BR,3,23,8,6,2,0.75,251.42,False
L1_FULL,Merchant_B,dLocal,card,BR,4,0,2,2,0,1.0,128.89,False
L1_FULL,Merchant_B,dLocal,card,BR,4,1,4,4,0,1.0,344.57,False
L1_FULL,Merchant_B,dLocal,card,BR,4,2,3,2,1,0.6667,297.17,False
L1_FULL,Merchant_B,dLocal,card,BR,4,3,2,1,1,0.5,222.44,False
L1_FULL,Merchant_B,dLocal,card,BR,4,4,4,4,0,1.0,195.27,False
L1_FULL,Merchant_B,dLocal,card,BR,4,5,4,3,1,0.75,234.08,False
L1_FULL,Merchant_B,dLocal,card,BR,4,6,13,10,3,0.7692,302.93,False
L1_FULL,Merchant_B,dLocal,card,BR,4,7,20,19,1,0.95,321.48,False
L1_FULL,Merchant_B,dLocal,card,BR,4,8,40,36,4,0.9,249.52,True
L1_FULL,Merchant_B,dLocal,card,BR,4,9,57,51,6,0.8947,261.27,True
L1_FULL,Merchant_B,dLocal,card,BR,4,10,68,61,7,0.8971,293.18,True
L1_FULL,Merchant_B,dLocal,card,BR,4,11,72,66,6,0.9167,299.77,True
L1_FULL,Merchant_B,dLocal,card,BR,4,12,67,62,5,0.9254,288.04,True
L1_FULL,Merchant_B,dLocal,card,BR,4,13,62,54,8,0.871,292.96,True
L1_FULL,Merchant_B,dLocal,card,BR,4,14,61,56,5,0.918,288.56,True
L1_FULL,Merchant_B,dLocal,card,BR,4,15,69,58,11,0.8406,260.66,True
L1_FULL,Merchant_B,dLocal,card,BR,4,16,64,55,9,0.8594,284.97,True
L1_FULL,Merchant_B,dLocal,card,BR,4,17,47,43,4,0.9149,270.65,True
L1_FULL,Merchant_B,dLocal,card,BR,4,18,47,44,3,0.9362,292.36,True
L1_FULL,Merchant_B,dLocal,card,BR,4,19,45,40,5,0.8889,291.39,True
L1_FULL,Merchant_B,dLocal,card,BR,4,20,26,25,1,0.9615,213.53,False
L1_FULL,Merchant_B,dLocal,card,BR,4,21,9,8,1,0.8889,307.54,False
L1_FULL,Merchant_B,dLocal,card,BR,4,22,10,9,1,0.9,283.18,False
L1_FULL,Merchant_B,dLocal,card,BR,4,23,7,6,1,0.8571,301.99,False
L1_FULL,Merchant_B,dLocal,card,BR,5,0,3,3,0,1.0,331.25,False
L1_FULL,Merchant_B,dLocal,card,BR,5,1,5,4,1,0.8,234.53,False
L1_FULL,Merchant_B,dLocal,card,BR,5,2,2,0,2,0.0,233.58,False
L1_FULL,Merchant_B,dLocal,card,BR,5,3,2,2,0,1.0,145.6,False
L1_FULL,Merchant_B,dLocal,card,BR,5,5,4,4,0,1.0,202.75,False
L1_FULL,Merchant_B,dLocal,card,BR,5,6,13,10,3,0.7692,310.53,False
L1_FULL,Merchant_B,dLocal,card,BR,5,7,22,20,2,0.9091,277.14,False
L1_FULL,Merchant_B,dLocal,card,BR,5,8,50,43,7,0.86,304.72,True
L1_FULL,Merchant_B,dLocal,card,BR,5,9,54,50,4,0.9259,306.52,True
L1_FULL,Merchant_B,dLocal,card,BR,5,10,118,109,9,0.9237,292.78,True
L1_FULL,Merchant_B,dLocal,card,BR,5,11,64,62,2,0.9688,250.6,True
L1_FULL,Merchant_B,dLocal,card,BR,5,12,70,59,11,0.8429,291.59,True
L1_FULL,Merchant_B,dLocal,card,BR,5,13,59,56,3,0.9492,288.29,True
L1_FULL,Merchant_B,dLocal,card,BR,5,14,43,38,5,0.8837,237.08,True
L1_FULL,Merchant_B,dLocal,card,BR,5,15,60,50,10,0.8333,306.63,True
L1_FULL,Merchant_B,dLocal,card,BR,5,16,49,44,5,0.898,321.88,True
L1_FULL,Merchant_B,dLocal,card,BR,5,17,49,43,6,0.8776,297.88,True
L1_FULL,Merchant_B,dLocal,card,BR,5,18,43,40,3,0.9302,246.04,True
L1_FULL,Merchant_B,dLocal,card,BR,5,19,44,42,2,0.9545,294.1,True
L1_FULL,Merchant_B,dLocal,card,BR,5,20,21,19,2,0.9048,255.49,False
L1_FULL,Merchant_B,dLocal,card,BR,5,21,10,9,1,0.9,300.3,False
L1_FULL,Merchant_B,dLocal,card,BR,5,22,10,10,0,1.0,285.52,False
L1_FULL,Merchant_B,dLocal,card,BR,5,23,3,3,0,1.0,333.24,False
L1_FULL,Merchant_B,dLocal,card,BR,6,0,2,2,0,1.0,373.8,False
L1_FULL,Merchant_B,dLocal,card,BR,6,1,7,6,1,0.8571,320.22,False
L1_FULL,Merchant_B,dLocal,card,BR,6,2,3,3,0,1.0,286.71,False
L1_FULL,Merchant_B,dLocal,card,BR,6,4,3,2,1,0.6667,276.55,False
L1_FULL,Merchant_B,dLocal,card,BR,6,5,12,11,1,0.9167,298.29,False
L1_FULL,Merchant_B,dLocal,card,BR,6,6,9,7,2,0.7778,362.8,False
L1_FULL,Merchant_B,dLocal,card,BR,6,7,23,20,3,0.8696,313.21,False
L1_FULL,Merchant_B,dLocal,card,BR,6,8,25,21,4,0.84,272.68,False
L1_FULL,Merchant_B,dLocal,card,BR,6,9,37,26,11,0.7027,267.92,True
L1_FULL,Merchant_B,dLocal,card,BR,6,10,61,54,7,0.8852,263.79,True
L1_FULL,Merchant_B,dLocal,card,BR,6,11,55,49,6,0.8909,318.09,True
L1_FULL,Merchant_B,dLocal,card,BR,6,12,67,59,8,0.8806,261.59,True
L1_FULL,Merchant_B,dLocal,card,BR,6,13,70,60,10,0.8571,288.3,True
L1_FULL,Merchant_B,dLocal,card,BR,6,14,46,39,7,0.8478,296.35,True
L1_FULL,Merchant_B,dLocal,card,BR,6,15,62,57,5,0.9194,324.69,True
L1_FULL,Merchant_B,dLocal,card,BR,6,16,56,50,6,0.8929,272.34,True
L1_FULL,Merchant_B,dLocal,card,BR,6,17,48,41,7,0.8542,281.24,True
L1_FULL,Merchant_B,dLocal,card,BR,6,18,43,39,4,0.907,273.73,True
L1_FULL,Merchant_B,dLocal,card,BR,6,19,35,31,4,0.8857,281.58,True
L1_FULL,Merchant_B,dLocal,card,BR,6,20,31,28,3,0.9032,268.14,True
L1_FULL,Merchant_B,dLocal,card,BR,6,21,22,18,4,0.8182,254.98,False
L1_FULL,Merchant_B,dLocal,card,BR,6,22,6,5,1,0.8333,349.52,False
