transaction_id,timestamp,merchant,provider,payment_method,country,issuing_bank,status,decline_code,is_retry
live_202608311004_2012,2026-08-31 10:04:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311004_2013,2026-08-31 10:04:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311004_2014,2026-08-31 10:04:00,Merchant_A,Stripe,cash_in_store,MX,,approved,,False
live_202608311004_2015,2026-08-31 10:04:00,Merchant_B,dLocal,PIX,BR,,approved,,False
live_202608311004_2016,2026-08-31 10:04:00,Merchant_B,Stripe,card,BR,Bradesco,approved,,False
live_202608311004_2017,2026-08-31 10:04:00,Merchant_B,dLocal,card,BR,Nubank,approved,,False
live_202608311004_2018,2026-08-31 10:04:00,Merchant_A,Stripe,PIX,BR,,approved,,False
live_202608311004_2019,2026-08-31 10:04:00,Merchant_B,Adyen,card,BR,Nubank,approved,,False
live_202608311004_2020,2026-08-31 10:04:00,Merchant_A,Stripe,wallet,BR,,approved,,False
live_202608311004_2021,2026-08-31 10:04:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311004_2022,2026-08-31 10:04:00,Merchant_B,Stripe,wallet,MX,,approved,,False
live_202608311004_2023,2026-08-31 10:04:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311004_2024,2026-08-31 10:04:00,Merchant_A,Adyen,card,MX,Banorte,approved,,False
live_202608311004_2025,2026-08-31 10:04:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311004_2026,2026-08-31 10:04:00,Merchant_B,dLocal,wallet,MX,,approved,,False
live_202608311004_2027,2026-08-31 10:04:00,Merchant_B,dLocal,wallet,MX,,approved,,False
live_202608311004_2028,2026-08-31 10:04:00,Merchant_C,dLocal,cash_in_store,MX,,approved,,False
live_202608311004_2029,2026-08-31 10:04:00,Merchant_B,dLocal,wallet,CO,,approved,,False
live_202608311004_2030,2026-08-31 10:04:00,Merchant_C,dLocal,card,BR,Itau,approved,,False
live_202608311004_2031,2026-08-31 10:04:00,Merchant_A,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311004_2032,2026-08-31 10:04:00,Merchant_C,Adyen,card,BR,Banco do Brasil,approved,,False
live_202608311004_2033,2026-08-31 10:04:00,Merchant_B,dLocal,card,CO,Davivienda,approved,,False
live_202608311004_2034,2026-08-31 10:04:00,Merchant_A,dLocal,card,CO,Bancolombia,approved,,False
live_202608311004_2035,2026-08-31 10:04:00,Merchant_B,Stripe,card,MX,Santander,approved,,False
live_202608311004_2036,2026-08-31 10:04:00,Merchant_A,Stripe,cash_in_store,MX,,approved,,False
live_202608311004_2037,2026-08-31 10:04:00,Merchant_C,Stripe,card,BR,Bradesco,approved,,False
live_202608311004_2038,2026-08-31 10:04:00,Merchant_B,Stripe,card,CO,Bancolombia,approved,,False
live_202608311004_2039,2026-08-31 10:04:00,Merchant_C,dLocal,card,BR,Bradesco,approved,,False
live_202608311004_2040,2026-08-31 10:04:00,Merchant_A,Stripe,cash_in_store,MX,,approved,,False
live_202608311004_2041,2026-08-31 10:04:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311004_2042,2026-08-31 10:04:00,Merchant_C,Adyen,card,CO,Bancolombia,declined,DO_NOT_HONOR,False
live_202608311004_2043,2026-08-31 10:04:00,Merchant_C,Stripe,card,CO,Bancolombia,approved,,False
live_202608311004_2044,2026-08-31 10:04:00,Merchant_C,Adyen,card,BR,Itau,approved,,False
live_202608311004_2045,2026-08-31 10:04:00,Merchant_B,dLocal,PIX,BR,,approved,,False
live_202608311004_2046,2026-08-31 10:04:00,Merchant_B,Stripe,PIX,BR,,approved,,False
live_202608311004_2047,2026-08-31 10:04:00,Merchant_C,Stripe,PIX,BR,,approved,,False
live_202608311004_2048,2026-08-31 10:04:00,Merchant_B,Stripe,card,CO,Banco de Bogota,approved,,False
live_202608311004_2049,2026-08-31 10:04:00,Merchant_A,Stripe,PIX,BR,,approved,,False
live_202608311004_2050,2026-08-31 10:04:00,Merchant_A,Stripe,cash_in_store,MX,,approved,,False
live_202608311004_2051,2026-08-31 10:04:00,Merchant_C,Adyen,wallet,CO,,approved,,False
live_202608311004_2052,2026-08-31 10:04:00,Merchant_B,dLocal,cash_in_store,MX,,approved,,False
live_202608311004_2053,2026-08-31 10:04:00,Merchant_B,Stripe,card,BR,Bradesco,approved,,False
live_202608311004_2054,2026-08-31 10:04:00,Merchant_A,Stripe,wallet,CO,,approved,,False
live_202608311004_2055,2026-08-31 10:04:00,Merchant_C,Adyen,card,CO,Bancolombia,approved,,False
live_202608311004_2056,2026-08-31 10:04:00,Merchant_C,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311004_2057,2026-08-31 10:04:00,Merchant_A,dLocal,PIX,BR,,approved,,False
live_202608311004_2058,2026-08-31 10:04:00,Merchant_B,Stripe,wallet,MX,,approved,,False
live_202608311004_2059,2026-08-31 10:04:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311004_2060,2026-08-31 10:04:00,Merchant_B,dLocal,cash_in_store,MX,,approved,,False
live_202608311004_2061,2026-08-31 10:04:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311004_2062,2026-08-31 10:04:00,Merchant_B,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311004_2063,2026-08-31 10:04:00,Merchant_C,Stripe,PIX,BR,,approved,,False
live_202608311004_2064,2026-08-31 10:04:00,Merchant_C,Stripe,card,CO,Bancolombia,approved,,False
live_202608311004_2065,2026-08-31 10:04:00,Merchant_C,Stripe,card,BR,Itau,approved,,False
live_202608311004_2066,2026-08-31 10:04:00,Merchant_C,Stripe,card,CO,Bancolombia,declined,DO_NOT_HONOR,False
live_202608311004_2067,2026-08-31 10:04:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311004_2068,2026-08-31 10:04:00,Merchant_B,Adyen,card,BR,Itau,approved,,False
live_202608311004_2069,2026-08-31 10:04:00,Merchant_C,Stripe,PIX,BR,,approved,,False
live_202608311004_2070,2026-08-31 10:04:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311004_2071,2026-08-31 10:04:00,Merchant_C,Stripe,card,CO,Banco de Bogota,approved,,False
live_202608311004_2072,2026-08-31 10:04:00,Merchant_B,Adyen,cash_in_store,MX,,approved,,False
live_202608311004_2073,2026-08-31 10:04:00,Merchant_B,dLocal,card,MX,BBVA,approved,,False
live_202608311004_2074,2026-08-31 10:04:00,Merchant_B,Stripe,card,BR,Itau,approved,,False
live_202608311004_2075,2026-08-31 10:04:00,Merchant_B,dLocal,card,CO,Davivienda,approved,,False
live_202608311004_2076,2026-08-31 10:04:00,Merchant_B,Adyen,cash_in_store,MX,,approved,,False
live_202608311004_2077,2026-08-31 10:04:00,Merchant_B,dLocal,PIX,BR,,approved,,False
live_202608311004_2078,2026-08-31 10:04:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311004_2079,2026-08-31 10:04:00,Merchant_C,Adyen,card,CO,Davivienda,approved,,False
live_202608311004_2080,2026-08-31 10:04:00,Merchant_C,dLocal,card,MX,Banorte,declined,DO_NOT_HONOR,False
live_202608311004_2081,2026-08-31 10:04:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311004_2082,2026-08-31 10:04:00,Merchant_B,Stripe,card,MX,Santander,approved,,False
live_202608311004_2083,2026-08-31 10:04:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311004_2084,2026-08-31 10:04:00,Merchant_B,Stripe,card,MX,Santander,approved,,False
live_202608311004_2085,2026-08-31 10:04:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311004_2086,2026-08-31 10:04:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311004_2087,2026-08-31 10:04:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311004_2088,2026-08-31 10:04:00,Merchant_A,Adyen,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311004_2089,2026-08-31 10:04:00,Merchant_A,dLocal,wallet,BR,,approved,,False
live_202608311004_2090,2026-08-31 10:04:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311004_2091,2026-08-31 10:04:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311004_2092,2026-08-31 10:04:00,Merchant_B,Adyen,card,BR,Bradesco,approved,,False
live_202608311004_2093,2026-08-31 10:04:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311004_2094,2026-08-31 10:04:00,Merchant_C,Adyen,wallet,CO,,approved,,False
live_202608311004_2095,2026-08-31 10:04:00,Merchant_B,Adyen,wallet,MX,,approved,,False
live_202608311004_2096,2026-08-31 10:04:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311004_2097,2026-08-31 10:04:00,Merchant_A,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311004_2098,2026-08-31 10:04:00,Merchant_A,dLocal,card,BR,Itau,approved,,False
live_202608311004_2099,2026-08-31 10:04:00,Merchant_C,dLocal,card,CO,Bancolombia,approved,,False
live_202608311004_2100,2026-08-31 10:04:00,Merchant_C,dLocal,card,BR,Itau,declined,DO_NOT_HONOR,False
live_202608311004_2101,2026-08-31 10:04:00,Merchant_A,dLocal,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311004_2102,2026-08-31 10:04:00,Merchant_C,dLocal,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311004_2103,2026-08-31 10:04:00,Merchant_A,dLocal,cash_in_store,MX,,approved,,False
live_202608311004_2104,2026-08-31 10:04:00,Merchant_A,Adyen,card,BR,Itau,approved,,False
live_202608311004_2105,2026-08-31 10:04:00,Merchant_B,Stripe,card,BR,Bradesco,declined,DO_NOT_HONOR,False
live_202608311004_2106,2026-08-31 10:04:00,Merchant_C,Adyen,PIX,BR,,declined,PROCESSOR_ERROR,False
live_202608311004_2107,2026-08-31 10:04:00,Merchant_C,Adyen,PIX,BR,,declined,PROCESSOR_ERROR,False
live_202608311004_2108,2026-08-31 10:04:00,Merchant_A,Adyen,card,BR,Nubank,approved,,False
live_202608311004_2109,2026-08-31 10:04:00,Merchant_C,Adyen,card,CO,Davivienda,approved,,False
live_202608311004_2110,2026-08-31 10:04:00,Merchant_A,dLocal,PIX,BR,,approved,,False
live_202608311004_2111,2026-08-31 10:04:00,Merchant_B,Stripe,card,CO,Bancolombia,approved,,False
live_202608311004_2112,2026-08-31 10:04:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311004_2113,2026-08-31 10:04:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311004_2114,2026-08-31 10:04:00,Merchant_C,Stripe,card,MX,Banorte,approved,,False
live_202608311004_2115,2026-08-31 10:04:00,Merchant_C,Stripe,wallet,CO,,approved,,False
live_202608311004_2116,2026-08-31 10:04:00,Merchant_A,Stripe,cash_in_store,MX,,approved,,False
live_202608311004_2117,2026-08-31 10:04:00,Merchant_C,dLocal,card,MX,BBVA,approved,,False
live_202608311004_2118,2026-08-31 10:04:00,Merchant_B,Stripe,card,MX,Citibanamex,approved,,False
live_202608311004_2119,2026-08-31 10:04:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311004_2120,2026-08-31 10:04:00,Merchant_B,dLocal,PIX,BR,,approved,,False
live_202608311004_2121,2026-08-31 10:04:00,Merchant_C,Adyen,card,CO,Bancolombia,declined,DO_NOT_HONOR,False
live_202608311004_2122,2026-08-31 10:04:00,Merchant_A,Stripe,PIX,BR,,approved,,False
live_202608311004_2123,2026-08-31 10:04:00,Merchant_C,dLocal,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311004_2124,2026-08-31 10:04:00,Merchant_C,Adyen,PIX,BR,,approved,,False
live_202608311004_2125,2026-08-31 10:04:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311004_2126,2026-08-31 10:04:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311004_2127,2026-08-31 10:04:00,Merchant_B,Stripe,card,MX,BBVA,approved,,False
live_202608311004_2128,2026-08-31 10:04:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311004_2129,2026-08-31 10:04:00,Merchant_C,Adyen,card,MX,Banorte,declined,DO_NOT_HONOR,False
live_202608311004_2130,2026-08-31 10:04:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311004_2131,2026-08-31 10:04:00,Merchant_A,Stripe,cash_in_store,MX,,approved,,False
live_202608311004_2132,2026-08-31 10:04:00,Merchant_C,Stripe,PIX,BR,,approved,,False
live_202608311004_2133,2026-08-31 10:04:00,Merchant_A,Stripe,card,MX,Banorte,approved,,False
live_202608311004_2134,2026-08-31 10:04:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311004_2135,2026-08-31 10:04:00,Merchant_B,dLocal,PIX,BR,,approved,,False
live_202608311004_2136,2026-08-31 10:04:00,Merchant_B,Adyen,PSE,CO,,approved,,False
live_202608311004_2137,2026-08-31 10:04:00,Merchant_B,Stripe,card,CO,Banco de Bogota,approved,,False
live_202608311004_2138,2026-08-31 10:04:00,Merchant_C,Stripe,wallet,BR,,approved,,False
live_202608311004_2139,2026-08-31 10:04:00,Merchant_B,dLocal,card,CO,Davivienda,approved,,False
live_202608311004_2140,2026-08-31 10:04:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311004_2141,2026-08-31 10:04:00,Merchant_C,Stripe,card,MX,Banorte,approved,,False
live_202608311004_2142,2026-08-31 10:04:00,Merchant_B,Adyen,card,MX,Citibanamex,approved,,False
live_202608311004_2143,2026-08-31 10:04:00,Merchant_C,Stripe,card,BR,Bradesco,approved,,False
live_202608311004_2144,2026-08-31 10:04:00,Merchant_C,Stripe,wallet,CO,,approved,,False
live_202608311004_2145,2026-08-31 10:04:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311004_2146,2026-08-31 10:04:00,Merchant_B,dLocal,card,CO,Bancolombia,approved,,False
live_202608311004_2147,2026-08-31 10:04:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311004_2148,2026-08-31 10:04:00,Merchant_C,Adyen,wallet,CO,,approved,,False
live_202608311004_2149,2026-08-31 10:04:00,Merchant_C,Adyen,PIX,BR,,declined,PROCESSOR_ERROR,False
live_202608311004_2150,2026-08-31 10:04:00,Merchant_C,dLocal,PIX,BR,,declined,DO_NOT_HONOR,False
live_202608311004_2151,2026-08-31 10:04:00,Merchant_B,Adyen,card,CO,Bancolombia,approved,,False
live_202608311004_2152,2026-08-31 10:04:00,Merchant_A,Stripe,cash_in_store,MX,,approved,,False
live_202608311004_2153,2026-08-31 10:04:00,Merchant_A,dLocal,wallet,MX,,approved,,False
live_202608311004_2154,2026-08-31 10:04:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311004_2155,2026-08-31 10:04:00,Merchant_C,dLocal,card,CO,Bancolombia,approved,,False
live_202608311004_2156,2026-08-31 10:04:00,Merchant_C,Stripe,card,CO,Bancolombia,approved,,False
live_202608311004_2157,2026-08-31 10:04:00,Merchant_B,Stripe,card,CO,Bancolombia,approved,,False
live_202608311004_2158,2026-08-31 10:04:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311004_2159,2026-08-31 10:04:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311004_2160,2026-08-31 10:04:00,Merchant_B,Stripe,card,CO,Banco de Bogota,approved,,False
live_202608311004_2161,2026-08-31 10:04:00,Merchant_B,Stripe,card,MX,Citibanamex,approved,,False
live_202608311004_2162,2026-08-31 10:04:00,Merchant_B,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311004_2163,2026-08-31 10:04:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311004_2164,2026-08-31 10:04:00,Merchant_C,dLocal,card,CO,Banco de Bogota,approved,,False
live_202608311004_2165,2026-08-31 10:04:00,Merchant_C,Adyen,wallet,MX,,approved,,False
live_202608311004_2166,2026-08-31 10:04:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311004_2167,2026-08-31 10:04:00,Merchant_C,Adyen,wallet,MX,,approved,,False
live_202608311004_2168,2026-08-31 10:04:00,Merchant_B,Stripe,card,CO,Davivienda,approved,,False
live_202608311004_2169,2026-08-31 10:04:00,Merchant_B,Stripe,card,CO,Bancolombia,declined,DO_NOT_HONOR,False
live_202608311004_2170,2026-08-31 10:04:00,Merchant_C,Adyen,PIX,BR,,declined,PROCESSOR_ERROR,False
live_202608311004_2171,2026-08-31 10:04:00,Merchant_B,Adyen,card,BR,Nubank,approved,,False
live_202608311004_2172,2026-08-31 10:04:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311004_2173,2026-08-31 10:04:00,Merchant_C,Adyen,card,BR,Bradesco,approved,,False
live_202608311004_2174,2026-08-31 10:04:00,Merchant_B,dLocal,wallet,CO,,approved,,False
live_202608311004_2175,2026-08-31 10:04:00,Merchant_A,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311004_2176,2026-08-31 10:04:00,Merchant_B,Stripe,PIX,BR,,approved,,False
live_202608311004_2177,2026-08-31 10:04:00,Merchant_B,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311004_2178,2026-08-31 10:04:00,Merchant_C,dLocal,card,BR,Banco do Brasil,approved,,False
live_202608311004_2179,2026-08-31 10:04:00,Merchant_B,Stripe,PSE,CO,,approved,,False
live_202608311004_2180,2026-08-31 10:04:00,Merchant_C,Stripe,wallet,BR,,approved,,False
live_202608311004_2181,2026-08-31 10:04:00,Merchant_B,dLocal,wallet,MX,,approved,,False
live_202608311004_2182,2026-08-31 10:04:00,Merchant_A,dLocal,wallet,MX,,approved,,False
live_202608311004_2183,2026-08-31 10:04:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311004_2184,2026-08-31 10:04:00,Merchant_C,Adyen,card,BR,Itau,approved,,False
live_202608311004_2185,2026-08-31 10:04:00,Merchant_A,dLocal,card,CO,Bancolombia,approved,,False
live_202608311004_2186,2026-08-31 10:04:00,Merchant_B,dLocal,wallet,MX,,approved,,False
live_202608311004_2187,2026-08-31 10:04:00,Merchant_B,Stripe,card,MX,BBVA,approved,,False
live_202608311004_2188,2026-08-31 10:04:00,Merchant_B,Adyen,wallet,BR,,approved,,False
live_202608311004_2189,2026-08-31 10:04:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311004_2190,2026-08-31 10:04:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311004_2191,2026-08-31 10:04:00,Merchant_A,dLocal,PSE,CO,,approved,,False
live_202608311004_2192,2026-08-31 10:04:00,Merchant_A,Adyen,card,BR,Banco do Brasil,approved,,False
live_202608311004_2193,2026-08-31 10:04:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311004_2194,2026-08-31 10:04:00,Merchant_A,dLocal,card,BR,Nubank,approved,,False
live_202608311004_2195,2026-08-31 10:04:00,Merchant_C,Adyen,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311004_2196,2026-08-31 10:04:00,Merchant_A,Stripe,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311004_2197,2026-08-31 10:04:00,Merchant_A,Stripe,card,BR,Itau,approved,,False
live_202608311004_2198,2026-08-31 10:04:00,Merchant_C,Stripe,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311004_2199,2026-08-31 10:04:00,Merchant_A,Stripe,PIX,BR,,approved,,False
live_202608311004_2200,2026-08-31 10:04:00,Merchant_C,dLocal,card,MX,Citibanamex,approved,,False
live_202608311004_2201,2026-08-31 10:04:00,Merchant_C,dLocal,card,BR,Banco do Brasil,approved,,False
live_202608311004_2202,2026-08-31 10:04:00,Merchant_B,Stripe,PIX,BR,,approved,,False
live_202608311004_2203,2026-08-31 10:04:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311004_2204,2026-08-31 10:04:00,Merchant_A,Stripe,wallet,MX,,approved,,False
live_202608311004_2205,2026-08-31 10:04:00,Merchant_C,dLocal,card,MX,BBVA,approved,,False
live_202608311004_2206,2026-08-31 10:04:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311004_2207,2026-08-31 10:04:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311004_2208,2026-08-31 10:04:00,Merchant_C,Stripe,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311004_2209,2026-08-31 10:04:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311004_2210,2026-08-31 10:04:00,Merchant_A,dLocal,card,CO,Banco de Bogota,approved,,False
live_202608311004_2211,2026-08-31 10:04:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311004_2212,2026-08-31 10:04:00,Merchant_A,Stripe,card,CO,Banco de Bogota,declined,DO_NOT_HONOR,False
live_202608311004_2213,2026-08-31 10:04:00,Merchant_C,Adyen,PIX,BR,,approved,,False
live_202608311004_2214,2026-08-31 10:04:00,Merchant_A,Stripe,card,MX,Santander,approved,,False
live_202608311004_2215,2026-08-31 10:04:00,Merchant_A,Stripe,wallet,BR,,approved,,False
live_202608311004_2216,2026-08-31 10:04:00,Merchant_C,dLocal,card,CO,Bancolombia,approved,,False
live_202608311004_2217,2026-08-31 10:04:00,Merchant_C,Adyen,wallet,CO,,approved,,False
live_202608311004_2218,2026-08-31 10:04:00,Merchant_B,Stripe,card,CO,Banco de Bogota,approved,,False
live_202608311004_2219,2026-08-31 10:04:00,Merchant_C,Adyen,PIX,BR,,declined,PROCESSOR_ERROR,False
live_202608311004_2220,2026-08-31 10:04:00,Merchant_A,Adyen,wallet,MX,,approved,,False
live_202608311004_2221,2026-08-31 10:04:00,Merchant_A,Adyen,card,CO,Davivienda,approved,,False
live_202608311004_2222,2026-08-31 10:04:00,Merchant_C,Stripe,wallet,CO,,approved,,False
live_202608311004_2223,2026-08-31 10:04:00,Merchant_A,Stripe,cash_in_store,MX,,approved,,False
live_202608311004_2224,2026-08-31 10:04:00,Merchant_C,Stripe,PIX,BR,,approved,,False
live_202608311004_2225,2026-08-31 10:04:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311004_2226,2026-08-31 10:04:00,Merchant_B,Adyen,wallet,BR,,approved,,False
live_202608311004_2227,2026-08-31 10:04:00,Merchant_B,Adyen,wallet,MX,,approved,,False
live_202608311004_2228,2026-08-31 10:04:00,Merchant_B,dLocal,card,MX,Citibanamex,approved,,False
live_202608311004_2229,2026-08-31 10:04:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311004_2230,2026-08-31 10:04:00,Merchant_B,Stripe,PSE,CO,,approved,,False
live_202608311004_2231,2026-08-31 10:04:00,Merchant_A,Stripe,card,CO,Davivienda,approved,,False
live_202608311004_2232,2026-08-31 10:04:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311004_2233,2026-08-31 10:04:00,Merchant_A,Stripe,card,MX,Santander,approved,,False
